Date,open,high,low,close,adj_close,volume
2010-12-20,145.300003,147.399994,138.000000,141.500000,133.062637,1990808
2010-12-21,142.000000,144.699997,137.550003,139.300003,130.993820,2231162
2010-12-22,143.250000,143.600006,138.199997,140.949997,132.545441,1372754
2010-12-23,142.050003,142.899994,140.350006,141.000000,132.592468,1617905
2010-12-24,141.000000,141.000000,138.500000,138.899994,130.617676,897361
2010-12-27,139.800003,139.800003,134.550003,136.350006,128.219727,819528
2010-12-28,142.800003,142.800003,137.149994,139.600006,131.275940,1439224
2010-12-29,140.399994,144.000000,139.100006,142.949997,134.426163,2170869
2010-12-30,142.500000,146.500000,142.050003,144.600006,135.977783,2960350
2010-12-31,142.000000,149.300003,142.000000,147.250000,138.469788,1284305
2011-01-03,148.850006,148.850006,143.000000,144.550003,135.930801,1200625
2011-01-04,144.550003,145.600006,142.300003,143.050003,134.520218,1443283
2011-01-05,143.800003,143.800003,139.100006,140.399994,132.028229,1158259
2011-01-06,140.000000,142.000000,137.100006,137.800003,129.583267,1555554
2011-01-07,138.600006,139.800003,135.000000,135.500000,127.420395,1171415
2011-01-10,135.399994,138.100006,130.800003,133.800003,125.821754,890007
2011-01-11,133.500000,133.500000,128.100006,130.550003,122.765579,1883000
2011-01-12,130.550003,133.949997,125.349998,131.149994,123.329788,3457188
2011-01-13,131.199997,136.350006,129.300003,130.500000,122.718536,4360382
2011-01-14,134.500000,134.500000,108.300003,117.650002,110.634766,14090199
2011-01-17,110.900002,120.650002,109.500000,114.349998,107.531540,8941410
2011-01-18,116.000000,117.199997,105.800003,108.050003,101.607201,10150809
2011-01-19,108.050003,114.199997,108.050003,112.099998,105.415695,6011973
2011-01-20,112.000000,114.300003,109.699997,111.199997,104.569359,2355638
2011-01-21,111.550003,114.699997,110.099998,114.250000,107.437500,1416756
2011-01-24,113.000000,121.849998,113.000000,120.150002,112.985703,2685567
2011-01-25,121.000000,125.849998,120.500000,123.650002,116.277000,6856321
2011-01-27,123.500000,124.699997,115.699997,117.949997,110.916870,3022428
2011-01-28,118.900002,118.900002,113.199997,116.699997,109.741409,2345749
2011-01-31,113.599998,116.449997,112.599998,115.150002,108.283836,2011928
2011-02-01,114.849998,116.750000,107.650002,111.900002,105.227623,4062540
2011-02-02,113.000000,114.849998,110.000000,112.300003,105.603790,4232948
2011-02-03,112.250000,116.449997,111.800003,114.900002,108.048752,1464324
2011-02-04,116.000000,117.900002,113.900002,114.900002,108.048752,1410444
2011-02-07,114.949997,118.099998,113.900002,115.250000,108.377869,2148271
2011-02-08,117.300003,119.849998,114.599998,115.050003,108.189796,1094942
2011-02-09,115.150002,116.750000,112.400002,115.000000,108.142776,1193299
2011-02-10,115.900002,117.550003,107.500000,113.699997,106.920296,2801816
2011-02-11,114.900002,116.550003,112.550003,113.199997,106.450111,3108413
2011-02-14,115.800003,118.800003,113.500000,116.250000,109.318253,1005537
2011-02-15,116.000000,119.750000,114.199997,116.949997,109.976509,1679740
2011-02-16,117.500000,118.449997,116.199997,117.949997,110.916870,2151264
2011-02-17,117.900002,120.300003,116.449997,118.750000,111.669182,941257
2011-02-18,119.250000,120.400002,117.750000,119.349998,112.233398,2844424
2011-02-21,119.599998,120.000000,115.099998,119.349998,112.233398,1254918
2011-02-22,117.900002,119.500000,115.650002,117.699997,110.681778,568509
2011-02-23,116.250000,118.000000,116.250000,117.250000,110.258629,424138
2011-02-24,114.599998,117.000000,114.150002,115.650002,108.754021,1788110
2011-02-25,117.000000,118.150002,114.250000,117.599998,110.587738,1184145
2011-02-28,115.199997,120.199997,115.199997,118.750000,111.669182,1120868
2011-03-01,120.000000,122.449997,119.000000,120.800003,113.596954,1648901
2011-03-03,120.949997,122.599998,119.000000,122.000000,114.725395,2145685
2011-03-04,123.550003,124.800003,122.500000,123.800003,116.418068,2473210
2011-03-07,122.099998,127.849998,122.099998,126.000000,118.486877,6417430
2011-03-08,127.000000,127.500000,125.250000,126.199997,118.674950,1542495
2011-03-09,126.500000,127.449997,125.000000,126.099998,118.580910,2266643
2011-03-10,126.599998,126.599998,122.099998,122.750000,115.430664,620420
2011-03-11,121.900002,123.449997,119.400002,119.750000,112.609550,795996
2011-03-14,119.000000,122.500000,118.250000,120.099998,112.938683,1108653
2011-03-15,118.250000,120.500000,116.300003,119.849998,112.703590,1649128
2011-03-16,121.050003,121.050003,118.400002,120.000000,112.844627,890452
2011-03-17,119.099998,120.500000,118.400002,119.949997,112.797623,455243
2011-03-18,120.000000,121.699997,117.900002,118.900002,111.810242,1106817
2011-03-21,119.449997,119.900002,117.599998,119.349998,112.233398,494008
2011-03-22,119.900002,121.900002,119.099998,121.349998,114.114151,882634
2011-03-23,121.400002,123.150002,119.000000,119.900002,112.750610,897013
2011-03-24,120.000000,120.400002,118.199997,119.449997,112.327431,1136707
2011-03-25,120.000000,124.599998,119.150002,123.849998,116.465080,2071957
2011-03-28,123.000000,125.750000,123.000000,124.449997,117.029305,943236
2011-03-29,125.599998,125.599998,123.849998,124.150002,116.747200,750871
2011-03-30,124.550003,125.199997,117.000000,124.699997,117.264381,1013716
2011-03-31,124.699997,126.000000,122.000000,123.599998,116.229988,1166293
2011-04-01,123.349998,125.949997,121.750000,125.050003,117.593521,1597808
2011-04-04,125.000000,127.750000,123.500000,125.750000,118.251770,1041698
2011-04-05,126.099998,128.000000,123.699997,127.150002,119.568306,1102006
2011-04-06,128.000000,130.300003,126.150002,127.449997,119.850418,1070457
2011-04-07,127.099998,129.350006,123.400002,125.199997,117.734573,1997292
2011-04-08,125.199997,126.449997,122.199997,122.900002,115.571724,1945860
2011-04-11,122.849998,127.699997,122.300003,127.250000,119.662338,3460989
2011-04-13,127.050003,128.500000,125.150002,126.150002,118.627930,1612143
2011-04-15,125.750000,127.000000,123.500000,124.599998,117.170364,1471924
2011-04-18,125.000000,127.500000,123.800003,125.199997,117.734573,1523773
2011-04-19,125.900002,137.350006,117.900002,134.800003,126.762161,15644592
2011-04-20,135.800003,138.000000,132.699997,134.000000,126.009834,4666559
2011-04-21,135.649994,137.350006,132.550003,133.399994,125.445618,2229871
2011-04-25,133.850006,135.350006,127.500000,132.000000,124.129105,1168617
2011-04-26,133.100006,133.350006,130.250000,131.000000,123.188728,1248644
2011-04-27,131.949997,134.550003,130.550003,131.949997,124.082077,1193143
2011-04-28,132.300003,137.300003,131.050003,135.149994,127.091293,2842555
2011-04-29,136.000000,139.800003,134.050003,134.750000,126.715141,2922067
2011-05-02,133.300003,138.149994,132.649994,136.550003,128.407776,1552106
2011-05-03,136.649994,137.250000,132.300003,133.399994,125.445618,2868176
2011-05-04,133.000000,135.899994,132.199997,133.649994,125.680717,301956
2011-05-05,134.550003,136.600006,133.250000,133.750000,125.774773,1152146
2011-05-06,133.699997,135.649994,132.000000,133.000000,125.069489,1211527
2011-05-09,133.000000,134.250000,131.300003,132.899994,124.975449,750402
2011-05-10,133.000000,134.000000,131.250000,132.500000,124.599289,828966
2011-05-11,132.800003,134.000000,131.800003,132.399994,124.505257,424753
2011-05-12,133.300003,133.300003,131.199997,131.449997,123.611900,431292
2011-05-13,131.300003,135.000000,130.800003,131.449997,123.611900,1001371
2011-05-16,131.399994,134.399994,130.500000,130.899994,123.094696,1070229
2011-05-17,131.500000,133.300003,127.750000,131.350006,123.517860,1245674
2011-05-18,131.550003,132.750000,130.250000,131.149994,123.329788,1373580
2011-05-19,131.500000,133.300003,130.050003,131.600006,123.752975,1730362
2011-05-20,131.399994,133.800003,131.399994,132.750000,124.834366,1855670
2011-05-23,132.750000,133.750000,131.500000,132.000000,124.129105,795818
2011-05-24,133.000000,137.699997,132.000000,135.949997,127.843567,3998907
2011-05-25,136.149994,139.699997,133.000000,137.350006,129.160110,2099385
2011-05-26,138.800003,143.199997,136.750000,138.100006,129.865372,4914276
2011-05-27,139.000000,139.750000,137.000000,138.750000,130.476624,2369073
2011-05-30,139.000000,139.000000,135.699997,136.149994,128.031662,846435
2011-05-31,137.449997,140.949997,136.500000,137.100006,128.925018,4702723
2011-06-01,135.199997,140.500000,135.199997,139.750000,131.417007,1389136
2011-06-02,138.000000,143.699997,136.600006,143.050003,134.520218,3440731
2011-06-03,144.000000,144.600006,139.300003,140.250000,131.887192,1456839
2011-06-06,140.250000,142.800003,138.149994,140.000000,131.652084,1056270
2011-06-07,140.899994,145.699997,138.100006,144.649994,136.024826,1900712
2011-06-08,143.899994,145.000000,141.600006,144.199997,135.601639,1313501
2011-06-09,144.750000,145.350006,141.800003,142.600006,134.097076,685498
2011-06-10,142.000000,145.000000,138.100006,139.250000,130.946808,2312823
2011-06-13,140.000000,141.000000,138.449997,139.899994,131.558029,3189859
2011-06-14,139.500000,141.399994,139.300003,140.300003,131.934204,1045222
2011-06-15,140.600006,140.850006,138.199997,139.199997,130.899796,642781
2011-06-16,139.399994,139.600006,135.500000,136.500000,128.360779,993380
2011-06-17,136.500000,137.850006,133.649994,134.750000,126.715141,712314
2011-06-20,135.550003,136.949997,131.000000,134.199997,126.197922,1518687
2011-06-21,134.550003,137.000000,124.550003,136.100006,127.984650,856532
2011-06-22,136.850006,138.600006,134.750000,136.750000,128.595886,888762
2011-06-23,136.350006,137.399994,134.800003,135.500000,127.420395,1431793
2011-06-24,136.100006,137.949997,135.250000,136.800003,128.642914,1778672
2011-06-27,136.899994,143.500000,136.899994,141.600006,133.156693,1727903
2011-06-28,142.050003,142.550003,139.100006,140.600006,132.216309,1738421
2011-06-29,142.949997,142.949997,140.000000,140.649994,132.263321,983025
2011-06-30,141.000000,141.949997,134.000000,134.899994,126.856186,3812829
2011-07-01,133.000000,137.050003,129.500000,133.050003,125.116501,1367057
2011-07-04,133.399994,134.800003,129.600006,131.800003,123.941040,1138483
2011-07-05,132.000000,132.000000,126.500000,127.900002,120.273575,5534866
2011-07-06,128.850006,131.100006,128.500000,130.050003,122.295387,3258175
2011-07-07,131.250000,132.949997,130.050003,132.500000,124.599289,1767156
2011-07-08,133.000000,133.449997,127.800003,128.300003,120.649742,2580582
2011-07-11,128.350006,129.600006,125.500000,128.699997,121.025879,1327682
2011-07-12,127.500000,128.399994,123.849998,125.849998,118.345818,2166127
2011-07-13,127.000000,128.850006,126.300003,127.949997,120.320595,1004246
2011-07-14,127.949997,128.600006,126.400002,127.250000,119.662338,585670
2011-07-15,128.100006,130.250000,122.750000,123.599998,116.229988,4720571
2011-07-18,125.599998,125.599998,121.650002,123.050003,115.712784,2955032
2011-07-19,124.050003,128.300003,123.099998,127.349998,119.756371,5264811
2011-07-20,128.500000,128.500000,123.150002,124.599998,117.170364,2493499
2011-07-21,124.000000,134.850006,117.849998,132.149994,124.270157,11348301
2011-07-22,132.149994,134.550003,128.100006,134.000000,126.009834,3737247
2011-07-25,133.649994,135.850006,132.000000,133.949997,125.962837,1444275
2011-07-26,134.250000,138.699997,130.949997,133.300003,125.351593,3018140
2011-07-27,134.149994,136.949997,133.500000,135.050003,126.997246,1184282
2011-07-28,132.500000,136.250000,131.750000,135.050003,128.906250,1509170
2011-07-29,133.800003,135.050003,129.649994,131.649994,125.660919,1263558
2011-08-01,131.649994,133.899994,129.800003,130.449997,124.515518,556900
2011-08-02,130.100006,130.800003,127.550003,128.000000,122.176979,994724
2011-08-03,127.199997,127.800003,125.400002,126.599998,120.840668,696208
2011-08-04,126.650002,129.899994,126.000000,127.099998,121.317909,2179388
2011-08-05,124.599998,129.199997,123.099998,128.300003,122.463333,2376453
2011-08-08,126.550003,128.899994,124.150002,127.500000,121.699722,3752268
2011-08-09,125.599998,127.800003,123.250000,125.150002,119.456635,3650319
2011-08-10,125.150002,128.300003,124.300003,127.550003,121.747444,1934017
2011-08-11,127.699997,128.500000,123.750000,124.849998,119.170280,1247981
2011-08-12,125.500000,126.949997,122.050003,122.599998,117.022636,1053230
2011-08-16,123.849998,124.750000,122.250000,123.000000,117.404434,748130
2011-08-17,122.500000,124.099998,121.599998,123.949997,118.311211,2117876
2011-08-18,123.750000,125.949997,121.949997,123.449997,117.833969,1783228
2011-08-19,118.349998,122.900002,118.349998,122.199997,116.640831,2345453
2011-08-22,121.449997,122.650002,120.750000,121.449997,115.924950,705799
2011-08-23,121.949997,122.349998,121.099998,121.500000,115.972679,1072890
2011-08-24,121.150002,123.400002,119.500000,120.000000,114.540924,1635178
2011-08-25,119.500000,120.500000,114.849998,116.500000,111.200134,2870486
2011-08-26,116.050003,118.599998,112.650002,114.900002,109.672920,859158
2011-08-29,115.949997,117.449997,113.650002,114.800003,109.577477,1943869
2011-08-30,115.050003,117.150002,112.199997,115.449997,110.197914,2152366
2011-09-02,115.849998,119.500000,115.849998,118.150002,112.775078,2212741
2011-09-05,117.900002,117.900002,114.199997,115.250000,110.007004,1045079
2011-09-06,115.000000,116.900002,114.550003,115.150002,109.911545,865394
2011-09-07,116.000000,121.849998,115.650002,119.150002,113.729576,1149514
2011-09-08,121.250000,123.150002,119.000000,122.550003,116.974915,1012993
2011-09-09,123.000000,124.900002,121.000000,121.650002,116.115852,1636753
2011-09-12,119.949997,120.750000,116.300003,118.000000,112.631897,940062
2011-09-13,118.050003,119.650002,112.550003,113.900002,108.718414,1877420
2011-09-14,114.099998,114.400002,112.050003,113.599998,108.432068,1770820
2011-09-15,114.500000,114.949997,112.250000,114.099998,108.909317,845624
2011-09-16,114.849998,116.050003,113.349998,114.599998,109.386574,568690
2011-09-19,113.550003,114.800003,113.000000,113.699997,108.527512,377622
2011-09-20,113.650002,118.449997,113.500000,118.000000,112.631897,822317
2011-09-21,118.250000,119.199997,115.099998,116.500000,111.200134,1092347
2011-09-22,115.150002,117.699997,112.500000,113.099998,107.954811,799448
2011-09-23,111.550003,116.000000,111.550003,113.500000,108.336617,867973
2011-09-26,113.900002,116.000000,111.300003,112.800003,107.668465,1051100
2011-09-27,114.949997,115.699997,113.500000,114.449997,109.243393,1028353
2011-09-28,114.500000,117.849998,114.150002,116.250000,110.961510,1486223
2011-09-29,115.599998,122.099998,115.599998,117.150002,111.820572,2277645
2011-09-30,116.800003,119.099998,115.300003,117.550003,112.202377,763853
2011-10-03,115.599998,119.050003,115.300003,117.750000,112.393272,1196289
2011-10-04,117.900002,117.949997,113.800003,114.150002,108.957039,753219
2011-10-05,113.300003,115.000000,109.500000,113.000000,107.859352,1968220
2011-10-07,113.150002,116.949997,111.449997,112.000000,106.904854,4008524
2011-10-10,112.500000,113.000000,111.500000,112.050003,106.952576,484997
2011-10-11,112.949997,114.099998,111.500000,112.000000,106.904854,660198
2011-10-12,112.949997,113.849998,111.750000,113.250000,108.097984,426540
2011-10-13,114.949997,114.949997,112.599998,112.949997,107.811638,1075107
2011-10-14,112.550003,114.000000,111.800003,112.050003,106.952576,888313
2011-10-17,113.000000,116.000000,112.400002,113.150002,108.002541,4420728
2011-10-18,113.000000,114.449997,111.550003,113.349998,108.193436,2878235
2011-10-19,113.900002,114.849998,112.650002,113.250000,108.097984,1668458
2011-10-20,112.800003,113.000000,112.099998,112.449997,107.334366,378558
2011-10-21,112.500000,114.000000,111.849998,112.099998,107.000290,1283578
2011-10-24,112.550003,113.900002,112.500000,113.050003,107.907097,498246
2011-10-25,113.849998,114.900002,112.500000,113.650002,108.479790,664102
2011-10-28,113.650002,118.400002,113.300003,117.699997,112.345558,828194
2011-10-31,120.250000,124.900002,115.650002,121.900002,116.354477,1903938
2011-11-01,117.650002,122.000000,117.500000,118.050003,112.679634,512257
2011-11-02,117.900002,121.800003,117.300003,120.650002,115.161339,782538
2011-11-03,120.500000,125.599998,120.000000,123.750000,118.120323,1088728
2011-11-04,124.800003,126.849998,122.000000,125.400002,119.695267,925152
2011-11-08,124.300003,125.400002,119.800003,120.750000,115.256805,1245609
2011-11-09,121.199997,121.849998,119.000000,119.800003,114.350014,277127
2011-11-11,118.199997,122.750000,117.750000,118.400002,113.013710,999968
2011-11-14,120.400002,120.400002,114.650002,115.750000,110.484261,498475
2011-11-15,115.199997,116.800003,112.349998,113.599998,108.432068,1662747
2011-11-16,113.050003,115.599998,112.000000,114.050003,108.861603,692490
2011-11-17,114.150002,115.699997,113.199997,114.150002,108.957039,1123190
2011-11-18,114.150002,119.000000,112.500000,117.699997,112.345558,1001107
2011-11-21,117.900002,119.800003,113.849998,115.000000,109.768372,921728
2011-11-22,115.400002,116.400002,113.050003,114.900002,109.672920,2224988
2011-11-23,114.599998,118.000000,112.099998,114.000000,108.813873,1219501
2011-11-24,114.400002,122.400002,113.400002,119.599998,114.159119,2748397
2011-11-25,118.849998,118.849998,116.199997,118.199997,112.822800,895722
2011-11-28,119.550003,123.150002,118.000000,121.349998,115.829514,745626
2011-11-29,122.400002,128.300003,121.250000,124.599998,118.931648,3331224
2011-11-30,123.800003,127.000000,120.199997,124.699997,119.027100,3375813
2011-12-01,126.400002,129.949997,122.500000,126.199997,120.458855,1838084
2011-12-02,126.699997,127.500000,124.349998,126.900002,121.127022,573847
2011-12-05,126.000000,128.399994,125.449997,126.949997,121.174744,363905
2011-12-07,126.949997,129.949997,126.949997,128.899994,123.036041,1745412
2011-12-08,128.000000,129.250000,126.250000,128.250000,122.415596,805999
2011-12-09,127.849998,127.849998,122.500000,124.199997,118.549843,1011431
2011-12-12,124.050003,125.000000,120.300003,121.300003,115.781784,527350
2011-12-13,119.050003,123.099998,117.500000,122.000000,116.449936,2656557
2011-12-14,122.599998,122.599998,119.550003,121.349998,115.829514,1000064
2011-12-15,121.000000,121.900002,118.099998,120.949997,115.447701,1721159
2011-12-16,120.650002,121.900002,118.400002,119.449997,114.015938,1096165
2011-12-19,118.849998,119.000000,114.800003,117.750000,112.393272,2160058
2011-12-20,117.699997,119.400002,114.500000,118.099998,112.727364,1691356
2011-12-21,118.099998,119.949997,116.250000,117.599998,112.250107,1027867
2011-12-22,115.500000,118.949997,114.699997,118.400002,113.013710,1032659
2011-12-23,118.900002,119.650002,116.300003,117.900002,112.536453,439727
2011-12-26,117.550003,118.550003,116.300003,117.599998,112.250107,990434
2011-12-27,118.250000,118.400002,116.500000,117.599998,112.250107,818478
2011-12-28,117.349998,117.349998,115.550003,116.900002,111.581955,675655
2011-12-29,116.900002,119.949997,113.849998,117.849998,112.488731,2211144
2011-12-30,117.199997,120.099998,116.550003,117.849998,112.488731,953717
2012-01-02,118.199997,118.800003,115.800003,116.800003,111.486504,595675
2012-01-03,118.000000,121.699997,117.550003,118.099998,112.727364,831590
2012-01-04,118.599998,119.150002,116.400002,116.900002,111.581955,289594
2012-01-05,115.800003,117.250000,105.550003,117.000000,111.677391,756827
2012-01-06,116.800003,117.000000,114.099998,115.949997,110.675156,933489
2012-01-07,null,null,null,null,null,null
2012-01-09,116.199997,117.400002,114.900002,115.699997,110.436531,627843
2012-01-10,115.949997,116.900002,115.400002,116.000000,110.722885,721616
2012-01-11,115.500000,118.900002,115.250000,115.949997,110.675156,860859
2012-01-12,117.099998,121.900002,115.949997,120.099998,114.636368,1894543
2012-01-13,119.599998,125.699997,119.599998,121.900002,116.354477,2846914
2012-01-16,120.699997,122.050003,119.250000,120.000000,114.540924,262208
2012-01-17,120.000000,123.150002,119.300003,119.949997,114.493179,1526885
2012-01-18,120.699997,122.599998,117.150002,118.150002,112.775078,1203438
2012-01-19,119.500000,121.900002,118.050003,118.300003,112.918259,1810335
2012-01-20,119.199997,119.699997,114.599998,117.550003,112.202377,2064273
2012-01-23,117.000000,119.250000,116.650002,117.250000,111.916023,995119
2012-01-24,117.000000,120.449997,117.000000,119.300003,113.872772,1163669
2012-01-25,120.550003,127.849998,119.250000,124.949997,119.265724,2695765
2012-01-27,124.949997,129.000000,124.400002,128.050003,122.224693,2285723
2012-01-30,126.900002,126.900002,123.500000,124.949997,119.265724,1801891
2012-01-31,124.550003,130.899994,124.300003,127.900002,122.081528,1826394
2012-02-01,128.000000,132.000000,127.000000,130.699997,124.754143,1179527
2012-02-02,131.600006,134.949997,130.550003,133.850006,127.760864,1242441
2012-02-03,134.600006,134.899994,130.250000,132.550003,126.519989,935883
2012-02-06,134.550003,136.199997,130.449997,131.149994,125.183662,1000414
2012-02-07,134.449997,134.449997,128.500000,129.300003,123.417847,1626031
2012-02-08,129.300003,131.899994,128.300003,130.600006,124.658707,742773
2012-02-09,126.099998,131.949997,126.099998,128.350006,122.511055,999195
2012-02-10,128.550003,131.350006,128.300003,129.850006,123.942833,975116
2012-02-13,129.199997,132.199997,128.949997,131.550003,125.565491,1080966
2012-02-14,132.000000,136.399994,130.550003,134.300003,128.190369,1002979
2012-02-15,135.550003,140.399994,134.399994,139.750000,133.392456,1275237
2012-02-16,139.500000,140.300003,133.000000,134.600006,128.476730,912721
2012-02-17,135.199997,139.449997,131.500000,132.199997,126.185905,4276869
2012-02-21,132.199997,134.199997,131.500000,133.350006,127.283607,1267713
2012-02-22,133.500000,134.350006,124.750000,125.750000,120.029335,2289610
2012-02-23,125.900002,125.949997,124.050003,124.900002,119.218018,1632683
2012-02-24,125.800003,132.949997,124.800003,131.750000,125.756386,2404999
2012-02-27,133.000000,133.000000,123.150002,124.150002,118.502121,1162047
2012-02-28,125.099998,127.699997,124.250000,125.550003,119.838425,723924
2012-02-29,126.800003,128.649994,123.500000,127.150002,121.365646,1433645
2012-03-01,127.050003,130.899994,126.050003,130.000000,124.085999,369984
2012-03-02,132.000000,139.699997,131.300003,136.649994,130.433456,3460035
2012-03-03,null,null,null,null,null,null
2012-03-05,136.949997,142.699997,134.899994,141.300003,134.871933,3160704
2012-03-06,141.000000,143.500000,138.250000,139.399994,133.058365,1689538
2012-03-07,137.350006,141.000000,136.800003,138.100006,131.817505,849952
2012-03-09,130.000000,142.000000,130.000000,137.050003,130.815262,2050886
2012-03-12,139.899994,139.899994,132.449997,133.300003,127.235870,1765358
2012-03-13,134.750000,138.399994,134.050003,136.050003,129.860764,3009893
2012-03-14,137.500000,140.899994,135.800003,136.899994,130.672089,1764960
2012-03-15,137.600006,139.899994,132.899994,133.800003,127.713120,1204064
2012-03-16,134.600006,134.600006,124.099998,125.599998,119.886162,1356704
2012-03-19,128.399994,129.000000,121.800003,123.650002,118.024879,1358037
2012-03-20,123.699997,124.900002,115.050003,123.300003,117.690796,2141676
2012-03-21,122.000000,126.500000,120.250000,125.800003,120.077065,1832932
2012-03-22,127.050003,130.800003,125.199997,126.050003,120.315689,1837268
2012-03-23,127.599998,129.350006,124.599998,127.550003,121.747444,1102703
2012-03-26,126.000000,128.000000,123.699997,124.699997,119.027100,378611
2012-03-27,127.000000,131.199997,124.449997,126.849998,121.079292,1338521
2012-03-28,126.800003,128.699997,122.199997,122.949997,117.356712,1525642
2012-03-29,121.000000,130.000000,120.949997,127.849998,122.033798,1244360
2012-03-30,128.500000,129.500000,125.550003,126.750000,120.983841,1178640
2012-04-02,128.600006,131.750000,127.500000,130.500000,124.563248,540771
2012-04-03,132.000000,141.000000,131.500000,137.699997,131.435699,1450232
2012-04-04,138.000000,140.100006,133.250000,134.350006,128.238113,1197100
2012-04-09,134.350006,134.600006,120.150002,129.500000,123.608749,739101
2012-04-10,130.500000,131.000000,126.900002,127.699997,121.890625,1341554
2012-04-11,127.699997,128.149994,124.500000,125.449997,119.742989,626217
2012-04-12,126.949997,128.350006,123.400002,124.699997,119.027100,2320073
2012-04-13,125.099998,127.199997,123.800003,124.449997,118.788467,418248
2012-04-16,125.199997,125.750000,123.000000,124.699997,119.027100,349689
2012-04-17,126.000000,127.400002,125.099998,126.849998,121.079292,707818
2012-04-18,127.650002,128.449997,124.750000,125.199997,119.504356,863930
2012-04-19,125.949997,126.150002,124.900002,125.500000,119.790710,515537
2012-04-20,125.750000,126.000000,123.750000,124.300003,118.645294,600346
2012-04-23,124.349998,125.550003,123.099998,124.099998,118.454399,379687
2012-04-24,125.500000,125.699997,121.500000,124.900002,119.218018,625220
2012-04-25,124.900002,126.400002,123.000000,125.150002,119.456635,385069
2012-04-26,124.500000,129.000000,122.199997,124.150002,118.502121,2313592
2012-04-27,125.150002,126.400002,122.949997,123.800003,118.168037,578382
2012-04-30,125.800003,126.699997,124.500000,126.300003,120.554314,682695
2012-05-02,126.199997,128.250000,125.699997,126.500000,120.745216,1164571
2012-05-03,125.849998,127.949997,124.599998,125.300003,119.599808,786137
2012-05-04,124.750000,127.750000,124.699997,126.250000,120.506599,1430997
2012-05-07,123.550003,127.199997,123.500000,126.949997,121.174744,749405
2012-05-08,126.849998,127.500000,124.099998,124.500000,118.836205,1107421
2012-05-09,124.000000,125.750000,122.400002,123.500000,117.881691,2879501
2012-05-10,124.300003,124.599998,119.199997,121.800003,116.259026,1648126
2012-05-11,121.150002,121.500000,118.900002,121.150002,115.638603,1764054
2012-05-14,121.800003,123.400002,120.199997,122.449997,116.879456,1564503
2012-05-15,120.300003,122.300003,120.000000,121.250000,115.734055,2688559
2012-05-16,121.000000,125.400002,120.050003,124.000000,118.358948,1776666
2012-05-17,125.000000,127.500000,123.650002,124.599998,118.931648,784435
2012-05-18,121.500000,124.900002,121.500000,123.250000,117.643066,904325
2012-05-21,123.250000,124.400002,121.800003,123.599998,117.977135,1209200
2012-05-22,123.599998,126.449997,123.599998,124.650002,118.979385,1650514
2012-05-23,124.550003,126.750000,123.949997,126.250000,120.506599,2617724
2012-05-24,126.300003,128.250000,126.300003,126.849998,121.079292,1157041
2012-05-25,127.000000,127.650002,125.400002,125.900002,120.172508,791914
2012-05-28,125.699997,127.400002,125.099998,126.050003,120.315689,825460
2012-05-29,125.800003,127.750000,125.750000,126.449997,120.697479,855472
2012-05-30,125.599998,131.000000,125.400002,129.000000,123.131485,1268449
2012-05-31,126.550003,135.050003,126.550003,132.149994,126.138191,4708560
2012-06-01,131.699997,131.699997,125.400002,126.199997,120.458855,1152569
2012-06-04,125.800003,127.900002,124.800003,125.949997,120.220238,1397278
2012-06-05,126.349998,127.800003,125.599998,126.099998,120.363411,1384482
2012-06-06,125.650002,132.800003,125.650002,130.699997,124.754143,1334099
2012-06-07,131.800003,139.500000,131.000000,137.000000,130.767548,6984198
2012-06-08,133.000000,138.050003,133.000000,136.949997,130.719833,3472373
2012-06-11,139.750000,139.750000,135.149994,135.949997,129.765305,2509267
2012-06-12,134.850006,137.100006,134.250000,135.000000,128.858536,1407358
2012-06-13,135.800003,136.699997,131.449997,132.300003,126.281357,895986
2012-06-14,133.500000,135.949997,132.800003,134.949997,128.810822,930122
2012-06-15,135.199997,136.899994,134.000000,135.000000,128.858536,2572361
2012-06-18,134.949997,135.550003,133.800003,134.250000,128.142654,401295
2012-06-19,135.600006,136.899994,134.000000,135.000000,128.858536,913549
2012-06-20,135.250000,135.399994,134.000000,135.000000,128.858536,1500583
2012-06-21,133.550003,136.250000,133.550003,135.000000,128.858536,6094477
2012-06-22,134.449997,136.250000,133.800003,135.500000,129.335800,213141
2012-06-25,135.100006,138.149994,135.050003,135.800003,129.622147,2520628
2012-06-26,136.750000,141.449997,135.000000,139.949997,133.583359,5096411
2012-06-27,141.100006,143.000000,140.649994,142.300003,135.826447,1422224
2012-06-28,143.800003,143.850006,138.250000,140.750000,134.346970,1718558
2012-06-29,143.399994,149.000000,141.500000,146.800003,140.121735,2275617
2012-07-02,148.000000,151.600006,145.550003,149.050003,142.269379,1336430
2012-07-03,149.000000,150.800003,147.449997,148.399994,141.648926,2410190
2012-07-04,148.500000,151.199997,146.800003,148.949997,142.173920,4882215
2012-07-05,147.149994,150.699997,145.100006,148.850006,143.523819,667116
2012-07-06,148.050003,148.899994,147.250000,147.949997,142.656021,741161
2012-07-09,147.550003,147.600006,142.949997,144.850006,139.666946,2282873
2012-07-10,145.000000,147.300003,142.050003,142.699997,137.593872,1998457
2012-07-11,141.899994,145.649994,140.250000,144.050003,138.895569,2104255
2012-07-12,141.750000,146.699997,141.500000,142.850006,137.738510,2235986
2012-07-13,143.550003,146.699997,142.699997,144.500000,139.329468,3017066
